house_mdn_value,house_mdn_age,households,rooms,bedrooms,population,mdn_income,longitude,latitude,dist_coast,dist_la,dist_sd,dist_sf,dist_sj
162500,36,257,1125,285,966,2.8438,-117.92,33.87,22140.6806912588,36080.0608866529,146452.672282573,594719.892853649,526684.877950852
182100,52,185,950,229,429,2.315,-117.93,33.87,21532.5795031002,35320.784939663,146902.551405813,594104.451058054,526069.343160865
241700,45,260,1306,293,585,4.0812,-117.93,33.88,22392.4675624729,34693.3979690921,147873.044463396,593275.655247589,525240.652043669
293500,32,409,2458,359,967,7.2893,-117.93,33.88,22392.4675624729,34693.3979690921,147873.044463396,593275.655247589,525240.652043669
232500,52,211,1270,276,609,3.75,-117.92,33.88,22977.7557097961,35466.0181849532,147426.178800296,593891.881252074,525857.082452688
235600,34,290,1851,291,784,5.2336,-117.91,33.88,23584.7294235743,36245.6339389702,146983.830716267,594508.832899888,526474.341022372
243600,32,263,1683,273,719,5.3649,-117.92,33.88,22977.7557097961,35466.0181849532,147426.178800296,593891.881252074,525857.082452688
318700,32,235,1632,244,575,5.3986,-117.92,33.88,22977.7557097961,35466.0181849532,147426.178800296,593891.881252074,525857.082452688
351900,30,216,1631,212,523,7.875,-117.91,33.89,24422.8689540643,35669.0329824132,147962.249708625,593682.532023665,525648.489164051
230400,35,357,2062,353,991,5.2897,-117.9,33.88,24211.7578222331,37031.8034037975,146546.041124224,595126.507927819,527092.424836856
215400,34,261,1396,245,661,4.675,-117.9,33.88,24211.7578222331,37031.8034037975,146546.041124224,595126.507927819,527092.424836856
218600,28,504,2315,538,1360,2.9861,-117.9,33.87,23418.9776742492,37620.4749178656,145566.545532176,595952.953453752,527918.432044872
195200,34,299,1411,292,1040,3.4338,-117.9,33.87,23418.9776742492,37620.4749178656,145566.545532176,595952.953453752,527918.432044872
143800,29,276,1121,291,762,2.5,-117.91,33.87,22770.0516756318,36846.775822664,146007.323130907,595336.061072092,527301.241882363
177300,52,463,2031,506,1191,2.9076,-117.91,33.87,22770.0516756318,36846.775822664,146007.323130907,595336.061072092,527301.241882363
119100,18,496,1616,532,866,3.6435,-117.88,33.89,26296.3366188796,38081.3251834976,146671.539995078,595540.067382743,527507.887352068
173300,16,185,959,176,353,4.5,-117.88,33.89,26296.3366188796,38081.3251834976,146671.539995078,595540.067382743,527507.887352068
162500,15,370,957,360,615,3.0263,-117.88,33.88,25520.0191304795,38622.1992952424,145684.301386753,596364.019104817,528331.056585578
175000,15,582,1655,626,1549,1.9127,-117.89,33.88,24857.3233022843,37824.1179202726,146112.851003259,595744.904079382,527711.330990041
229600,33,240,1582,256,771,5.3836,-117.89,33.88,24857.3233022843,37824.1179202726,146112.851003259,595744.904079382,527711.330990041
243400,27,332,2091,336,1037,5.7519,-117.89,33.88,24857.3233022843,37824.1179202726,146112.851003259,595744.904079382,527711.330990041
188200,25,389,1492,439,755,3.0893,-117.89,33.87,24085.8781691244,38400.7360163469,145130.381143444,596570.567745688,528536.445537547
202100,32,228,1133,216,693,3.3594,-117.89,33.87,24085.8781691244,38400.7360163469,145130.381143444,596570.567745688,528536.445537547
190900,35,345,1919,349,1302,5.6409,-117.88,33.87,24769.3013350217,39187.1671420123,144698.871685398,597188.901701639,529155.279469238
148900,32,386,1569,422,835,3.0465,-117.89,33.87,24085.8781691244,38400.7360163469,145130.381143444,596570.567745688,528536.445537547
168000,45,237,1006,230,1237,3.3472,-117.93,33.87,21532.5795031002,35320.784939663,146902.551405813,594104.451058054,526069.343160865
155000,36,303,931,279,778,2.6563,-117.93,33.86,20696.7199088525,35971.6093641655,145934.076546363,594934.167873825,526899.075188621
186600,17,369,1627,398,1216,3.3438,-117.93,33.86,20696.7199088525,35971.6093641655,145934.076546363,594934.167873825,526899.075188621
182500,35,174,931,181,516,5.5867000000000004,-117.93,33.86,20696.7199088525,35971.6093641655,145934.076546363,594934.167873825,526899.075188621
162500,29,326,1221,371,1822,1.7935,-117.93,33.87,21532.5795031002,35320.784939663,146902.551405813,594104.451058054,526069.343160865
193800,28,362,1395,398,1220,3.3008,-117.89,33.86,23341.9234134477,39000.5384261359,144149.792234575,597397.157246892,529362.607277378
165800,26,527,2296,570,1415,2.4732,-117.91,33.86,21981.4444914488,37471.2775411235,145032.76556114,596164.212680144,528129.186816686
133900,26,151,745,161,247,3.6375,-117.92,33.86,21328.7384379026,36717.5160591946,145481.149987588,595548.826679748,527513.7159472
157800,33,423,1597,406,1888,3.055,-117.92,33.87,22140.6806912588,36080.0608866529,146452.672282573,594719.892853649,526684.877950852
176300,16,476,2434,455,1017,4.2188,-117.87,33.91,28538.5327577489,37912.0190514915,148236.060601466,594517.151591893,526487.952902356
277300,21,391,3180,434,1413,6.5945,-117.88,33.9,27096.0535518593,37565.5855352432,147660.551228048,594717.050404488,526685.776709054
114400,15,479,1705,478,759,3.5333,-117.88,33.9,27096.0535518593,37565.5855352432,147660.551228048,594717.050404488,526685.776709054
218400,19,871,3583,911,2300,3.0214,-117.88,33.89,26296.3366188796,38081.3251834976,146671.539995078,595540.067382743,527507.887352068
265500,17,824,3218,923,1701,3.6946,-117.88,33.89,26296.3366188796,38081.3251834976,146671.539995078,595540.067382743,527507.887352068
270100,25,150,1142,162,486,7.1472,-117.87,33.89,26955.2521108701,38895.9033446247,146250.582150153,596160.680492081,528129.321692028
270800,16,401,2889,423,1227,6.4514,-117.86,33.91,29175.9298293524,38751.9132520307,147825.49578959,595140.043083922,527111.9867731
285200,17,194,1452,188,630,6.9113,-117.86,33.9,28391.4008980745,39220.7467929596,146829.078402252,595960.554654988,527931.244442474
299200,25,408,3205,409,1291,7.2478,-117.86,33.9,28391.4008980745,39220.7467929596,146829.078402252,595960.554654988,527931.244442474
280300,21,469,3181,447,1416,6.8268,-117.87,33.9,27735.9028488452,38391.0122768438,147242.469533929,595338.446141275,527308.104760287
289800,22,592,4386,593,1915,6.6897,-117.86,33.89,27629.3550847443,39715.1861920609,145834.331002595,596782.007191061,528751.568692612
274500,24,241,2002,253,820,6.9612,-117.86,33.89,27629.3550847443,39715.1861920609,145834.331002595,596782.007191061,528751.568692612
275000,19,234,1674,243,786,6.4218,-117.87,33.89,26955.2521108701,38895.9033446247,146250.582150153,596160.680492081,528129.321692028
201400,19,322,1621,328,871,3.7361,-117.86,33.88,26891.7038087644,40234.2874487769,144841.287998268,597604.396811833,529572.954566999
171700,17,456,1441,530,769,2.425,-117.87,33.89,26955.2521108701,38895.9033446247,146250.582150153,596160.680492081,528129.321692028
184600,22,546,2340,664,1382,3.343,-117.87,33.89,26955.2521108701,38895.9033446247,146250.582150153,596160.680492081,528129.321692028
156900,25,454,1808,440,1342,3.025,-117.87,33.88,26198.5453894866,39425.6973130668,145260.43335013,596983.85076108,528951.598736857
183900,24,708,2655,702,1519,3.3036,-117.87,33.88,26198.5453894866,39425.6973130668,145260.43335013,596983.85076108,528951.598736857
190700,28,722,3333,752,2026,3.5667,-117.87,33.88,26198.5453894866,39425.6973130668,145260.43335013,596983.85076108,528951.598736857
204300,28,563,2612,602,1682,3.6417,-117.87,33.88,26198.5453894866,39425.6973130668,145260.43335013,596983.85076108,528951.598736857
254000,12,256,1600,251,685,5.1784,-117.86,33.87,26180.5091427484,40777.1087219243,143849.984687254,598427.719653909,530395.397133425
350000,33,10,45,11,34,5.2949,-117.87,33.85,24094.3022493979,41154.654331484,142300.781053725,599458.938499273,531424.741308349
187500,18,71,329,72,209,4.6806,-117.85,33.86,26242.4036969461,42134.8891462054,142440.215693053,599871.673893812,531839.28234705
262300,22,635,4020,655,1486,5.9639,-117.85,33.89,28317.5609355997,40538.8884769397,145422.826972906,597404.04524669,529374.625481692
288500,14,678,4753,681,2138,7.3658,-117.85,33.88,27598.3919044765,41047.6687700616,144426.906452542,598225.655027441,530195.121208837
272200,20,541,3977,540,1886,6.5843,-117.86,33.88,26891.7038087644,40234.2874487769,144841.287998268,597604.396811833,529572.954566999
301900,15,759,5078,806,2569,5.6549,-117.85,33.87,26905.967129934,41579.9660845917,143432.690792866,599048.19919105,531016.675131935
260500,20,650,4026,648,1997,5.5918,-117.85,33.9,29061.4888139272,40054.5213685429,146420.417565659,596583.373709298,528555.192878554
242200,25,263,1548,256,811,5.2037,-117.85,33.9,29061.4888139272,40054.5213685429,146420.417565659,596583.373709298,528555.192878554
226900,24,593,3935,625,1912,5.7951,-117.84,33.89,29018.8662911742,41366.7461905418,145016.110476771,598026.792432707,529998.489196909
240600,24,494,3326,503,1616,5.7457,-117.85,33.89,28317.5609355997,40538.8884769397,145422.826972906,597404.04524669,529374.625481692
145300,21,366,1519,388,1203,3.2083,-117.88,33.87,24769.3013350217,39187.1671420123,144698.871685398,597188.901701639,529155.279469238
324400,19,417,2232,448,1149,3.1534,-117.87,33.86,24765.6752943944,40556.0445149222,143285.495608202,598632.98360557,530599.313444883
162400,7,677,2663,642,1367,4.6563,-117.87,33.87,25467.9170591926,39979.40417918,144272.058929916,597807.953082019,529774.93095847
158500,15,455,1898,476,1766,2.4929,-117.87,33.87,25467.9170591926,39979.40417918,144272.058929916,597807.953082019,529774.93095847
297100,16,295,1332,368,1534,3.0227,-117.87,33.87,25467.9170591926,39979.40417918,144272.058929916,597807.953082019,529774.93095847
216000,19,237,1591,279,891,5.6573,-117.86,33.87,26180.5091427484,40777.1087219243,143849.984687254,598427.719653909,530395.397133425
200000,18,674,2705,713,2726,2.7759,-117.88,33.85,23354.4573713614,40385.29642925,142733.588798777,598841.444128116,530806.866547693
142800,28,509,2292,531,2197,3.4856,-117.87,33.86,24765.6752943944,40556.0445149222,143285.495608202,598632.98360557,530599.313444883
113900,22,249,1105,241,971,3.1667,-117.88,33.85,23354.4573713614,40385.29642925,142733.588798777,598841.444128116,530806.866547693
297900,13,557,3252,583,1546,5.8243,-117.81,33.89,31192.4625294383,43872.8936683129,143825.089990771,599899.266611295,531874.89342202
327500,18,324,1982,300,1027,7.0526,-117.82,33.88,29789.9149125208,43513.8651726855,143212.755831631,600093.680467362,532066.457478322
238300,24,397,2168,421,1050,4.6172,-117.82,33.89,30457.1392596692,43033.9674095308,144217.201643149,599274.405324477,531248.626005073
371700,19,459,2968,503,1430,5.3339,-117.81,33.88,30541.3936113678,44343.8098159229,142817.840581252,600717.765179741,532691.838889128
278900,21,480,3079,509,1431,4.0714,-117.82,33.89,30457.1392596692,43033.9674095308,144217.201643149,599274.405324477,531248.626005073
246100,16,691,3471,708,1769,4.1064,-117.78,33.86,31106.4327849255,47810.9580981156,139636.409000086,604229.387941712,536204.539471351
263700,16,575,3973,595,1971,6.4265,-117.76,33.87,33023.1191829678,48995.2439117892,139899.058672763,604664.234414894,536644.241679706
272800,23,359,2446,360,1196,6.5755,-117.83,33.9,30441.5596168087,41733.2209251757,145617.445633111,597831.134528252,529805.504553332
299600,24,219,1723,223,707,7.0352,-117.84,33.9,29745.1805820361,40892.0888706942,146016.526744381,597206.901074649,529179.947201307
245700,25,265,1737,270,840,4.625,-117.83,33.89,29732.3442141825,42198.5147601904,144614.22191167,598650.246529576,530623.156985657
259400,23,347,2365,355,1209,6.0132,-117.83,33.88,29048.3886726735,42687.7078324373,143612.599267339,599470.299068128,531441.875507435
264300,19,560,3544,542,1787,6.7837,-117.84,33.89,29018.8662911742,41366.7461905418,145016.110476771,598026.792432707,529998.489196909
231700,18,315,2112,340,1048,6.9308,-117.83,33.88,29048.3886726735,42687.7078324373,143612.599267339,599470.299068128,531441.875507435
280300,15,827,5392,895,2531,6.2185,-117.82,33.88,29789.9149125208,43513.8651726855,143212.755831631,600093.680467362,532066.457478322
243900,5,1423,6971,1449,3521,5.2131,-117.83,33.87,28391.5185914387,43199.9882506234,142612.611435044,600291.288289301,532261.655199107
461300,19,279,2265,283,904,9.2327,-117.81,33.88,30541.3936113678,44343.8098159229,142817.840581252,600717.765179741,532691.838889128
233500,19,702,4491,680,2457,6.0591,-117.81,33.87,29917.4961925247,44837.3613081129,141812.155519949,601537.202699584,533509.848455108
206100,16,1209,5954,1281,3107,4.2566,-117.8,33.87,30693.7668559339,45661.9718868156,141419.390811607,602161.213901616,534135.142975641
235000,18,23,133,29,95,3.5625,-117.81,33.86,29322.5047150846,45352.8091641693,140808.068325721,602357.575338793,534328.917232819
303000,14,670,4039,669,1905,6.3303,-117.87,33.92,29361.3394063376,37459.9171349063,149231.321323084,593696.800744203,525668.871103458
308800,13,698,3292,727,1565,5.457,-117.88,33.92,28757.8212176144,36613.7066272699,149643.750919454,593073.836241008,525044.75107857
371800,11,416,3331,410,1460,8.0287,-117.85,33.92,30616.3427094145,39162.6045505428,148420.474209703,594944.860890896,526919.536877596
272400,17,737,4575,764,2054,6.0571,-117.87,33.92,29361.3394063376,37459.9171349063,149231.321323084,593696.800744203,525668.871103458
306400,14,269,1956,282,671,6.5841,-117.83,33.93,32704.0431575418,40488.7634823528,148636.398806893,595379.480544825,527358.993349035
277500,16,914,5819,986,2306,4.6315,-117.8,33.92,33991.3078625924,43469.7903730745,146476.882768031,598077.338718424,530060.217350972
357900,25,389,3121,381,1278,7.0217,-117.8,33.89,31937.5868272126,44715.0980179194,143437.927213736,600524.828190612,532501.956413075
252600,17,1316,8562,1351,3822,6.0829,-117.79,33.88,32071.4008128034,46014.2403282312,142042.95855735,601968.035765542,533944.988764971
169600,16,934,5609,952,2624,5.3307,-117.78,33.87,32066.4538136072,47322.0088214487,140648.996324142,603411.333367085,535388.113778981
301900,16,234,1800,238,871,6.6678,-117.78,33.88,32848.6694149713,46854.3503723866,141663.07355759,602594.21726638,534572.751621309
268200,14,904,6239,901,2923,6.5437,-117.78,33.9,34086.0628671034,45985.4747122568,143695.571532697,600962.815794726,532945.237429231
259300,25,164,1137,170,524,7.5744,-117.82,33.9,31149.7750204399,42577.7062691754,145223.213887551,598456.071854071,530431.862087037
354900,22,461,3760,482,1485,7.8537,-117.8,33.9,32598.6163759497,44275.968543325,144449.456838562,599708.049291938,531686.966358064
366300,4,5189,37937,5471,16122,7.4947,-117.74,33.89,35893.1323945037,49827.8107826534,141221.120074061,604292.781483175,536280.884523882
307800,9,695,4838,759,2090,6.6536,-117.76,33.88,33965.2657548889,48543.5128977305,140918.619293307,603848.661802215,535830.639221125
410200,8,619,4874,627,2070,8.1117,-117.77,33.88,33491.0981008226,47697.4939197755,141288.280259644,603221.093335177,535201.302700144
415300,7,1214,9729,1210,4160,8.9088,-117.78,33.89,33454.6104256109,46408.6263966423,142678.608932185,601778.043462507,533758.457872284
233000,23,438,3038,470,1568,5.6403,-117.8,33.85,29223.1583651821,46695.6387265315,139407.103085795,603801.344609819,535772.57221687
235900,21,390,2603,404,1350,6.057,-117.82,33.85,27958.5627251066,45087.6455857105,140209.153385839,602557.117497789,534526.308195987
213500,18,326,1810,305,1189,5.2227,-117.82,33.85,27958.5627251066,45087.6455857105,140209.153385839,602557.117497789,534526.308195987
304900,16,604,4151,637,1558,5.806,-117.8,33.85,29223.1583651821,46695.6387265315,139407.103085795,603801.344609819,535772.57221687
454300,25,217,1788,203,676,10.1299,-117.82,33.84,27380.2351433265,45654.366946999,139211.314256133,603380.120980298,535348.360975392
460100,17,484,4343,515,1605,10.5981,-117.81,33.84,27805.1416864577,46446.4471070466,138804.8261873,604001.110729574,535970.212992843
365300,9,1419,10484,1603,4005,8.3931,-117.79,33.84,28725.4996945046,48044.5639936206,138007.042811057,605245.201064382,537216.316331427
335600,16,499,3781,504,1665,7.2554,-117.78,33.85,30156.8519280682,48320.5518895001,138625.344234509,605048.37718365,537022.023847778
266000,16,633,4390,660,2146,6.1504,-117.78,33.86,31106.4327849255,47810.9580981156,139636.409000086,604229.387941712,536204.539471351
288200,16,428,3182,429,1663,7.0592,-117.76,33.87,33023.1191829678,48995.2439117892,139899.058672763,604664.234414894,536644.241679706
380000,23,260,1986,278,826,7.7752,-117.78,33.81,26485.2132424744,50552.5080517907,134596.996212334,608333.605259733,540302.451992144
417000,16,452,3973,483,1373,9.8074,-117.77,33.8,26190.8514644024,51929.7968111434,133196.201454765,609777.941155058,541746.705875403
231400,13,341,2021,362,1081,4.3269,-117.8,33.79,23597.4042771823,50261.6310560535,133410.555148725,608743.903667053,540709.930069151
283200,11,1622,10535,1620,4409,6.67,-117.79,33.8,25041.230336367,50386.6567210681,133997.202685824,608537.182421236,540504.40611566
353100,13,714,5415,827,2061,7.3681,-117.77,33.85,30654.8914676775,49138.8296075515,138242.182036567,605672.940088783,537647.938058322
410500,15,468,3764,510,1448,8.7124,-117.76,33.84,30265.9033301958,50473.3068329505,136849.009755127,607116.581100446,539091.427880747
270500,16,509,3491,502,1496,6.6207,-117.75,33.84,30817.7850419055,51290.5095650328,136473.478746402,607741.764351666,539718.042415587
300700,15,436,3086,457,1262,6.4415,-117.76,33.83,29373.5161469292,51004.9730148728,135835.312121904,607935.893663516,539909.266826908
266400,5,741,4380,715,1913,6.7274,-117.77,33.84,29732.5465385089,49659.7902955052,137229.809950035,606492.091367053,538465.600184775
388300,14,275,2452,296,954,8.2375,-117.75,33.83,29941.9164078885,51813.8851028752,135456.926943071,608560.310786807,540535.008712067
314000,4,583,5416,820,1753,6.9544,-117.74,33.85,32262.1057816773,51614.7297819449,137124.08019675,607550.789369449,539530.401094362
413700,12,739,6208,750,2443,9.1808,-117.78,33.82,27381.5546335329,49966.7564341123,135601.625604938,607510.915090559,539480.780922763
230700,25,474,2765,475,1666,6.0531,-117.81,33.8,23979.3763601603,48864.4728563133,134819.095669844,607299.236157672,539265.302629883
204600,25,1064,5950,1155,4528,4.2564,-117.81,33.79,23057.8356376623,49512.9765515985,133827.212188085,608126.048713762,540091.651022411
388700,14,149,1206,142,572,8.847,-117.8,33.81,25416.4884953643,49000.9246442368,135402.387181889,607092.719537187,539060.003985601
290300,18,449,3548,474,1506,6.925,-117.8,33.78,22714.8976815952,50916.709136042104,132417.40933511,609570.856881249,541536.429120416
242000,17,780,4138,805,2442,4.7804,-117.8,33.78,22714.8976815952,50916.709136042104,132417.40933511,609570.856881249,541536.429120416
237100,5,581,3178,631,1467,5.2541,-117.69,33.8,30476.2064319973,58278.2952013465,130208.675179815,614768.758606001,546747.430045584
286900,16,270,2022,254,789,8.4112,-117.66,33.61,14319.2280703102,72970.723581879,109747.243184709,632298.528565258,564263.420891711
256600,16,636,4065,661,1962,6.2177,-117.66,33.62,14964.8729922332,72223.7204095207,110754.61505117,631467.076439115,563431.978803244
227400,24,624,3859,661,1972,5.7871,-117.67,33.61,13558.5952845177,72290.9691546834,110144.342834062,631684.384657008,563649.362551104
248400,17,530,3464,519,1713,6.0471,-117.66,33.61,14319.2280703102,72970.723581879,109747.243184709,632298.528565258,564263.420891711
274000,21,286,1932,266,860,7.1497,-117.66,33.61,14319.2280703102,72970.723581879,109747.243184709,632298.528565258,564263.420891711
279600,24,230,1684,232,781,6.8667,-117.66,33.6,13733.3907264726,73726.9286892694,108741.909290986,633130.838855723,565095.825138508
278100,25,496,3745,522,1648,7.5488,-117.66,33.6,13733.3907264726,73726.9286892694,108741.909290986,633130.838855723,565095.825138508
243200,23,569,3588,577,1695,6.1401,-117.67,33.61,13558.5952845177,72290.9691546834,110144.342834062,631684.384657008,563649.362551104
143100,16,1125,5218,1187,2701,3.929,-117.68,33.63,14305.3790194748,70103.8175984479,112550.055003651,629405.944655414,561370.832586744
257400,13,891,5830,921,2897,6.2403,-117.68,33.63,14305.3790194748,70103.8175984479,112550.055003651,629405.944655414,561370.832586744
202200,9,1265,5774,1320,3086,4.4063,-117.67,33.63,14970.8899292461,70792.3626262298,112153.839478096,630020.870087517,561985.776635184
186400,43,433,1911,439,930,4.6369,-117.62,33.77,30101.3809996482,65554.2140361453,124755.353292315,621611.534767177,553596.632902656
272500,36,214,1317,228,531,5.6346,-117.6,33.72,26685.1025594325,69965.301538428,118898.935836781,626948.512085696,558927.353745039
266000,25,453,3164,449,1517,6.7921,-117.67,33.6,12938.267903181,73054.1322397607,109142.712799053,632517.429251173,564482.598782155
288100,18,671,4552,706,1918,7.5791,-117.66,33.59,13215.317197211,74492.0554922561,107738.67042037,633964.003930513,565929.187298001
314800,20,170,1213,171,565,7.2592,-117.67,33.6,12938.267903181,73054.1322397607,109142.712799053,632517.429251173,564482.598782155
315600,16,382,3016,394,1172,7.5196,-117.66,33.58,12773.2554918612,75265.8319065779,106737.585646969,634798.020423915,566763.50314466
280300,18,209,1614,210,692,7.9294,-117.67,33.57,11529.3428441934,75395.6836889993,106151.00165012,635021.671730813,566988.029648457
286600,16,549,4277,565,1642,8.0082,-117.66,33.57,12415.327726579,76047.9939073743,105738.716152761,635632.88498445,567598.768472972
197200,16,1922,9653,2000,4732,3.7361,-117.7,33.62,12224.4207516245,69509.5629847784,112366.434729724,629011.713555794,560977.122014271
282700,18,544,4265,581,2025,6.4598,-117.69,33.62,12864.2767026246,70179.7106599863,111954.048725578,629624.513663866,561589.656104816
248000,19,440,2962,405,1295,6.0689,-117.68,33.61,12819.8014942721,71616.6758002962,110547.853586999,631070.932458408,563036.088344171
236200,16,538,3010,580,1649,4.0221,-117.69,33.61,12106.845398395,70947.9992322761,110957.705495688,630458.173995006,562423.60084232
303900,19,454,3913,460,1646,7.2147,-117.68,33.6,12161.756514369,72386.8701454255,109549.959744815,631904.712025227,563870.15738464
234800,16,259,1538,260,835,5.5779,-117.65,33.65,17844.2348650117,70753.9558039117,113411.891428976,629595.682001642,561561.646645954
250800,17,520,3173,501,1555,6.7079,-117.66,33.64,16406.714002003,70758.4820364985,112775.254140239,629806.760271474,561771.998184782
164100,11,508,2722,554,1565,5.1645,-117.67,33.64,15747.4713748905,70057.5121387066,113161.595339579,629190.406919276,561155.435507738
237900,13,1393,8527,1364,4597,6.2242,-117.66,33.65,17190.2871956589,70040.8486577438,113788.416673967,628977.903061817,560943.468247234
251900,15,485,3485,519,1740,6.7543,-117.65,33.65,17844.2348650117,70753.9558039117,113411.891428976,629595.682001642,561561.646645954
351300,16,427,3388,425,1395,8.4471,-117.65,33.63,16378.1401785204,72185.1998110158,111380.512560488,631252.789981558,563218.009525392
294800,15,673,4713,671,2197,7.5426,-117.65,33.65,17844.2348650117,70753.9558039117,113411.891428976,629595.682001642,561561.646645954
223300,16,604,3299,610,1967,5.5085,-117.66,33.63,15662.931216038,71486.207642743,111763.969783276,630636.485871618,562601.503138914
288700,10,467,3580,491,1688,7.7814,-117.63,33.65,19219.4065401047,72194.4759842979,112678.124910785,630833.292587325,562800.327631135
484100,2,790,7826,893,2985,10.1531,-117.62,33.64,19264.7303121846,73611.486817771,111294.317689656,632279.029813209,564246.013493024
436600,10,588,4814,643,1808,8.798,-117.64,33.63,17113.6123991112,72889.1910443559,111003.534268141,631869.780396828,563835.293230078
293200,11,395,2422,429,810,6.1935,-117.64,33.64,17796.7149610395,72175.4491769254,112021.770809155,631041.527854358,563007.458044765
216600,4,1439,6842,1512,3256,5.4132,-117.64,33.65,18521.4269416767,71471.8794786272,113041.7731283,630214.145850437,562180.600629013
196700,9,745,4257,785,1293,3.7139,-117.63,33.62,17258.4111525963,74314.8355655231,109613.201394348,633315.840347467,565281.328129518
238000,6,536,3068,549,985,4.2009,-117.63,33.63,17866.8456916081,73598.0378828706,110633.101139878,632487.455102537,564453.351696408
275000,15,389,2708,410,1140,6.2899,-117.65,33.62,15711.9745129001,72915.7231265553,110367.606381503,632082.644752267,564047.651258355
184800,16,734,3970,771,1202,3.4115,-117.64,33.62,16477.2950991181,73612.8091967454,109987.112546829,632698.900059009,564664.101884504
257800,16,813,5175,799,2717,6.1493,-117.66,33.62,14964.8729922332,72223.7204095207,110754.61505117,631467.076439115,563431.978803244
278700,15,762,5736,800,2529,6.4114,-117.65,33.6,14544.0728426242,74405.1093572357,108347.620731721,633744.938822013,565709.833894722
247900,14,839,5232,810,3041,5.826,-117.64,33.61,15893.3834256196,74346.0152536648,108972.556427435,633528.883436386,565493.879727761
316100,13,380,2319,430,1004,5.133,-117.65,33.6,14544.0728426242,74405.1093572357,108347.620731721,633744.938822013,565709.833894722
348000,4,390,3274,383,1312,8.1611,-117.64,33.59,14906.8768713007,75840.0751265417,106949.253269609,635191.427790039,567156.325960054
357600,6,541,4186,515,1794,9.6986,-117.66,33.58,12773.2554918612,75265.8319065779,106737.585646969,634798.020423915,566763.50314466
195600,5,446,1998,500,1185,4.3542,-117.65,33.57,13306.8540590103,76705.8846469803,105333.046271668,636244.790576991,568210.292131088
331400,2,217,2411,354,703,7.8061,-117.65,33.58,13641.3123484407,75930.4229160817,106335.772802337,635410.656385603,567375.853771956
214200,16,400,2483,443,1357,5.5545,-117.66,33.57,12415.327726579,76047.9939073743,105738.716152761,635632.88498445,567598.768472972
337900,8,354,2649,340,1238,8.0409,-117.65,33.59,14056.0058061425,75163.4107165431,107340.650910651,634577.371350746,566542.366292183
170800,16,328,2102,350,1003,4.7981,-117.67,33.54,10986.7399863216,77809.8146192586,103180.394902534,637533.506985068,569501.95561551
181800,15,423,2423,435,1366,4.8906,-117.67,33.54,10986.7399863216,77809.8146192586,103180.394902534,637533.506985068,569501.95561551
222300,6,710,3157,721,1695,3.7609,-117.67,33.55,11059.2959058356,76997.4571100828,104168.140501944,636695.390466921,568663.043339882
184400,4,632,3289,728,1345,4.6863,-117.67,33.56,11241.9062542853,76192.6660339981,105158.365883683,635858.110945242,567825.066634802
286000,15,274,1743,254,943,5.9339,-117.64,33.51,14127.6566769488,82147.2885774778,98942.1776603391,641875.482702752,573844.036156581
363200,14,184,1343,175,650,7.2648,-117.64,33.51,14127.6566769488,82147.2885774778,98942.1776603391,641875.482702752,573844.036156581
447400,15,45,426,62,133,5.136,-117.55,33.52,22205.0366352141,87247.8409777946,96486.1114383105,646548.6026116,578513.529461375
378200,3,390,2993,429,991,10.0765,-117.59,33.61,20038.4210629413,77869.7569901654,107152.899277455,636616.734816805,568583.570676092
495400,5,555,5348,659,1862,11.0567,-117.58,33.6,20495.5697354378,79291.3893715611,105775.987992311,638062.800460418,570029.589073922
302000,3,1027,8874,1302,3191,6.8588,-117.49,33.64,29867.7582792478,83341.2753020003,107235.151719978,640388.341328967,572370.682754101
279800,29,204,1223,215,633,6.5143,-117.59,33.67,23493.3446861125,73820.7981541838,113366.613739359,631671.896539874,563644.502478474
483300,6,43,454,102,213,10.9704,-117.53,33.69,29274.706719388,77226.0398919077,113640.467906926,633793.488012274,565778.675216263
167800,3,287,1206,256,563,5.1589,-117.59,33.66,22818.6024601148,74469.4103015497,112327.346724216,632493.841043314,564465.212084591
215000,4,597,3305,644,1693,5.2497,-117.58,33.66,23571.2931612835,75219.8133733301,112000.083439277,633117.106117095,565089.597803674
190300,4,386,2000,422,833,5.7709,-117.58,33.65,22952.8678814721,75872.8478572087,110959.122067973,633939.199260839,565910.46870854
260800,4,225,1318,218,673,6.0722,-117.59,33.66,22818.6024601148,74469.4103015497,112327.346724216,632493.841043314,564465.212084591
151900,2,1073,4860,1193,2332,4.5022,-117.59,33.65,22179.1083543007,75128.8805313262,111289.484512758,633316.668197521,565286.914807581
233900,4,485,3134,504,1599,6.2464,-117.6,33.65,21417.4541710912,74388.9363069833,111626.627498329,632694.810003205,564664.121220384
284900,3,583,4541,720,1600,6.8004,-117.61,33.67,22073.8997287944,72318.7200157586,114035.061632839,630425.912550931,562396.342794982
204000,6,1119,5221,1217,2597,4.6076,-117.64,33.66,19283.0575117418,70778.7852965145,114063.493854659,629387.637818279,561354.725303516
182800,4,386,1793,390,897,4.2463,-117.59,33.65,22179.1083543007,75128.8805313262,111289.484512758,633316.668197521,565286.914807581
219000,2,712,4678,817,1970,6.1078,-117.61,33.63,19418.2811070996,75029.7469259814,109912.133927517,633724.849353874,565691.782727648
402900,35,399,2556,404,946,6.1557,-117.61,33.41,18368.6251934517,92378.2597962576,87804.6470009255,652112.201043134,584089.123643735
