house_mdn_value,house_mdn_age,households,rooms,bedrooms,population,mdn_income,longitude,latitude,dist_coast,dist_la,dist_sd,dist_sf,dist_sj
184400,26,506,2080,560,2096,2.8106,-118.3,33.82,7579.74440600096,26340.8130280162,162136.133638039,576169.635261285,508231.758234103
193100,15,762,4905,711,2711,5.7021,-117.7,34,46785.1876667286,50439.3524276624,151320.306535332,597972.216617712,530008.411863974
195200,12,283,1875,307,806,3.9185,-121.03,39.05,118633.427954545,608826.14259027,785653.052280406,187180.923789131,205019.647901969
192600,35,276,1661,272,949,5.2548,-117.99,33.85,16492.9264164969,32453.1497850618,147796.955498751,592096.953711017,524064.969346899
192200,8,406,1964,413,913,5.1583,-117.81,33.68,14766.8106657327,57589.2451432551,123052.031713936,617279.917324801,549247.848671873
179200,45,335,1579,357,713,2.1711,-118.35,34.04,14612.743285081,9889.50861106229,184034.942807258,554402.847615754,486399.932670917
185000,30,535,2748,502,1491,4.3472,-121.83,36.6,6406.96468356201,431344.771681166,607213.308744481,140988.010902264,81973.1110199753
196400,40,267,1553,253,724,4.38,-122.12,37.68,6830.95358117382,533490.274195316,712304.641344858,29304.2145496661,43224.925666559
175000,28,437,1444,508,2145,1.6964,-119.17,34.19,6706.01166866519,86635.116060697,248200.735931855,494822.580037338,427383.030662989
175900,15,976,4472,1079,1837,2.5,-121.33,37.99,18614.66427048,518342.66590708,697582.157963001,99593.363905503,88050.838127687
179200,16,425,2616,422,1090,3.7917,-120.99,39.26,141727.92687602,628675.477222167,804897.777280602,207424.424810044,228041.500237801
190800,36,391,2363,403,1240,4.0909,-117.93,33.79,15827.5043795214,41085.133216367,139214.789140533,600767.652654238,532735.9355634
186400,44,179,901,179,473,3.3125,-118.38,34.18,21494.4804186545,18955.597097277,198236.253527434,540808.870950437,472781.446433631
176600,39,416,1444,447,1890,2.1181,-118.16,33.97,24387.6000200682,11962.8436091552,167512.845394906,571725.426632122,503698.134818732
193200,33,598,3512,632,1971,4.4653,-117.98,34.02,34333.6502388487,24560.1729041721,163755.168253315,578645.548452363,510617.716608247
187500,19,319,928,317,845,1.6318,-117.37,33.2,12091.1289001216,124593.823355497,57266.8733043063,684355.518876099,616329.093403177
189200,1,112,2254,328,402,4.25,-120.93,37.65,69060.0856253988,467555.347402132,646654.27225884,132778.84852847,91879.3130628821
194800,12,858,3877,914,2274,3.4239,-121.8,36.69,4784.85836068492,435829.297540973,612304.039605492,132858.837355466,72247.8062372406
176100,18,416,2339,443,1097,3.3438,-120.67,35.48,21439.6547428277,272611.563660912,445880.8999175,299598.406244755,233547.350769728
193800,44,518,2019,615,1243,2.0549,-121.89,37.35,21391.0089854333,492733.119556689,671297.378214008,67073.8332047306,1636.58992008472
188100,7,1550,7974,1703,2904,4.1282,-117.31,33.11,1380.18383051569,135859.49191258,45991.16745246,695594.205544922,627571.893743255
194600,39,269,1099,263,787,3.7794,-118.15,34.04,30174.0594535918,8738.01349092084,173533.542600068,566491.71368146,498457.207094156
185200,27,268,1416,251,1024,5.1074,-118.77,34.28,28982.2881649625,54646.3912113021,229146.272434553,509164.972880385,441238.392400093
190000,39,385,2199,388,1025,4.5893,-122.07,37.95,11172.2321035058,553344.01397448,732571.537856936,37270.6992989855,70085.5736506655
186200,37,104,588,121,436,4.275,-117.94,33.85,19252.8824791635,35920.8051441144,145428.179937473,595151.655026144,527116.928877051
175800,41,498,1904,514,1666,3.6845,-118.21,34.12,29573.3625983927,8148.61514058341,184005.508426025,556175.597946807,488140.504039962
194400,18,1322,5923,1409,3887,3.4712,-118.28,33.83,8070.20204836155,24937.4673005221,161774.200616446,576475.195040087,508523.484983485
185900,17,284,1728,271,897,3.4896,-122.61,38.24,18282.2795729174,608558.665134571,787549.839695543,54133.5736490574,118681.32518784
187400,31,454,2043,468,1524,3.5329,-117.9,33.84,21213.2871284414,39521.8192150609,142639.709747375,598437.822522648,530402.70793138
175000,46,587,1889,651,1545,1.7064,-118.2,33.78,4797.79292896437,30538.3446264152,152766.68882955,585462.162502008,517497.34106579
195900,17,263,2273,298,700,6.8645,-119.84,36.83,174001.38776522,341035.164179717,518745.948419771,252079.662223551,190590.256571933
179200,8,29,140,28,84,2.125,-121.78,39.71,171790.609791033,703197.723272499,880900.491260685,222561.824353697,264217.5282038
181300,11,851,3112,890,1700,3.1587,-118.31,34.18,25560.7736450477,15463.0301893479,194604.865968519,545069.955663941,477035.873637892
196600,37,359,1887,353,895,4.45,-122.32,37.95,5115.54295907766,567588.700688598,746543.947278746,21876.4905092274,77990.1550533264
175400,16,239,1499,232,918,5.5677,-117.6,34.03,56031.134231726,59360.4458685714,151715.999302666,602049.439155034,534143.208360056
192300,17,832,4754,877,2412,4.3548,-117.06,32.97,19253.1531140082,162861.101255037,29808.3612423675,722578.537889423,654545.669789255
176600,36,484,2080,455,1939,4.2875,-118.37,34.21,24818.8103996596,21045.6753838652,200453.589119108,538912.208206413,470880.033936981
183300,47,274,1058,295,1097,2.881,-118.22,33.97,20224.3615533485,9401.06377394307,170662.95411847,568104.788418198,500087.677325476
178400,21,565,2794,662,2236,2.4053,-121.78,36.93,9002.24903407235,452585.842188863,630182.577371674,110095.32766218,46187.2473846477
174100,24,714,3202,703,3308,4.1577,-117.93,33.76,14539.0431824923,43519.5529757093,136369.744535272,603281.153211254,535252.577569976
190100,29,499,2377,476,1669,2.8214,-121.8,36.94,7170.42990889319,454637.62941926,632211.40880436,108225.209359523,44741.8559504076
175900,28,581,2769,631,2452,2.6071,-118.02,34.08,38889.650896619,20834.1174098796,171375.87963257,571242.038338551,503217.951657987
188400,37,414,2066,434,1031,4.0924,-118.51,34.2,20085.9231433038,29510.9610841846,207113.89248143,531308.220786528,463304.213791339
188200,25,389,1492,439,755,3.0893,-117.89,33.87,24085.8781691244,38400.7360163469,145130.381143444,596570.567745688,528536.445537547
187500,25,374,1859,463,1070,2.5395,-117.68,34.05,51919.724675191,51932.2271272966,155989.811772557,595282.487247022,527350.550351448
184500,35,170,881,159,605,3.6654,-118.32,33.91,8855.39714603445,17310.5966058265,170970.734107233,567259.1356388,499290.924502665
183800,28,408,1546,465,974,2.2843,-118.23,34.12,27882.8798809788,7639.7583790163,184994.158522514,554948.533911791,486913.822595048
193800,21,434,1708,505,1099,3.225,-117.91,33.66,5944.53388148556,53400.6436563446,126020.144457838,612915.371373689,544899.968004717
183700,52,434,1557,424,1580,2.3277,-121.87,37.35,22737.9193328856,491529.290601454,670132.890159759,68339.0329528156,2598.26178910057
180400,15,823,4846,825,2797,4.9375,-117.13,32.94,12410.8056811134,161118.645559498,25105.6191868371,720865.284723478,652841.852275565
196500,52,597,2273,663,1480,2.3333,-118.28,34.09,22349.0468502869,5368.74352093443,184765.127766385,554401.066087704,486372.958887496
174500,8,396,2371,375,1094,5.3245,-121.78,38,6706.36300803363,541955.628727865,721360.122188509,62437.9174801904,74557.9468905408
176600,29,623,2927,634,1710,3.6219,-117.65,34.11,58633.5468447757,55052.1261293643,161539.272727885,592504.405284823,524622.120383097
174200,4,1396,7999,1611,3596,5.0969,-122.32,38.06,5878.79626580617,576813.283576645,755910.406239239,33269.6327076374,88890.6635445022
187500,25,355,1399,329,1308,2.5682,-117.16,32.8,10369.566003906,171759.950165273,9370.28063254342,731025.02380784,663034.210113671
185000,43,244,962,253,658,3.2386,-118.27,34.08,22848.6291855995,3925.30601669368,183327.145054246,555844.33565324,487816.299024365
184800,5,339,1808,340,825,5.0509,-121.84,37.26,31685.8880319531,482410.337322617,660865.409698111,77368.3464611567,9614.78601009317
194600,36,225,1097,208,568,2.9917,-122.16,37.7,6530.03415077805,537500.305800559,716286.733092505,25234.944331636,46875.4381509332
181700,46,648,2341,703,2371,2.4038,-118.26,34.07,23426.9030382291,2482.21971559539,181889.205674858,557287.683261318,489259.716742832
181300,4,1101,5351,1210,2988,3.7973,-117.56,34.12,65295.9148100109,63410.3641784512,160475.850846259,597632.640272949,529808.653565582
191800,15,607,3221,659,1390,3.5313,-118.67,34.27,26937.7278105621,46097.1590189848,222361.108983975,515872.673370152,447900.649076945
186200,45,444,2315,451,1006,3.524,-122.13,37.72,8220.41020678,537387.540600974,716254.444672592,27162.5818801739,47590.1204794873
184100,8,1287,7520,1336,3833,4.3278,-122.68,38.36,26959.1956405552,622619.77271554,801679.552300517,68704.2551472092,133238.365697485
176100,14,547,2509,611,1814,2.7986,-117.96,33.75,11565.6086060054,42601.7052482974,136920.2546457,602306.80296432,534283.773360668
195600,5,446,1998,500,1185,4.3542,-117.65,33.57,13306.8540590103,76705.8846469803,105333.046271668,636244.790576991,568210.292131088
177300,37,592,2146,573,2009,3.6583,-118.36,33.96,11710.6921050546,14837.3034013224,177610.844835396,560623.516384459,492651.443564026
185800,36,320,1788,317,1139,4.125,-117.93,34.08,42144.2207025319,29058.7279600337,167652.22839291,576899.230920562,508893.205361482
188500,18,443,2933,481,1279,5.0849,-122.61,38.24,18282.2795729174,608558.665134571,787549.839695543,54133.5736490574,118681.32518784
173900,28,620,2127,625,3160,2.5763,-118.06,34.06,35657.4011022507,16943.5926721016,171194.097603579,570387.903804585,502356.275241108
191700,23,777,2850,864,2249,2.6957,-118.48,34.2,20449.237359122,27260.5203117625,205444.606613689,533102.443879153,465090.346758484
183000,48,190,1172,205,497,3.825,-118.34,33.99,15438.394957433,11255.4923599679,179067.757927927,559244.920048008,491254.576702616
187500,45,342,1405,338,733,4.1116,-122.48,37.72,6514.86240734166,558418.605506529,736664.433506336,7372.51445328754,67136.8640186692
174700,26,365,2155,339,956,4.0132,-122.31,38.33,21713.3878850308,599364.362292941,778695.431035076,62733.0745813978,116490.582645044
178400,42,252,1140,300,643,3.3958,-118.37,34.18,22005.9103552318,18359.1131544673,197708.508441095,541415.171560158,473386.409432769
173900,16,362,1853,390,1013,2.7083,-121.27,37.79,37093.00996656,496921.726200986,676251.628904867,102072.76340969,74632.2051585772
197500,52,40,349,59,121,3.3036,-121.04,37.7,58144.3063982534,477430.503790281,656619.37446888,122620.309164531,85457.0361890338
178200,32,302,1661,312,1201,4,-117.95,33.92,25085.2446331378,30812.247193532,152657.953962303,588733.186145737,520698.822534895
184700,33,931,4711,988,2984,3.6028,-118.02,33.93,23776.2791761472,24698.5768098468,156839.237081775,583596.992914987,515562.12316388
184300,26,606,2737,614,1877,2.8622,-117.92,33.79,16646.0955418246,41740.2919168534,138739.542890548,601376.864873083,533344.362838104
185400,28,942,3306,1025,2670,3.0919,-118.22,34.12,28725.7890857375,7844.41454526324,184498.161647202,555561.67672174,487526.714593959
182800,27,373,2346,399,1105,4.2708,-117.18,32.83,8564.54105950929,167959.705818448,12828.0351666669,727260.952465011,659267.809435181
195600,24,435,2831,478,1582,4.3397,-117.46,34.06,65455.8034363219,72200.8635415563,152029.537182955,608886.404085352,541077.572697369
189600,38,388,2264,460,1124,4.2685,-118.31,34.26,32463.6022489074,23894.7227920753,202079.882755956,538457.107565255,470423.317654949
178300,45,194,883,202,401,3.2845,-122.7,38.44,30858.0944451425,630487.917853047,809614.393156338,77700.9228798521,141769.652983254
183400,36,493,2762,472,1576,4.0846,-118.09,33.94,22074.0403390434,18880.6275223897,161181.466216233,578487.051506621,510455.487305558
191400,38,335,1794,349,810,3.8343,-122.31,37.94,5247.80443673668,566174.79019122,745128.759020564,21312.6372639457,76593.0589686117
178300,35,386,1769,436,1166,2.875,-118.19,33.87,13518.7539250444,20859.6819048929,160056.458942016,578365.501140886,510366.233821479
190300,32,295,1484,295,928,5.1418,-117.88,33.79,20012.9053155897,44455.9851305938,136885.227747756,603821.015258039,535786.409121569
194300,13,378,2295,374,1284,5.2551,-117.67,34.04,51817.9514859753,52873.5439108043,154647.256786913,596721.25088138506,528788.456988216
187200,11,283,1887,303,775,3.8417,-121.06,39.03,115627.545210353,607913.137967129,784883.535207323,183802.143930309,201997.563149553
175000,30,139,918,154,469,3.9688,-120.8,37.61,80723.0947471524,457783.758116222,636724.067544731,144688.543699763,101172.704749847
178000,16,817,4675,834,2188,4.6674,-116.92,32.84,29388.4878836564,182348.960463916,26437.4733069694,742061.333975607,674028.120115447
193800,41,533,2048,601,852,2.5726,-118.18,33.77,2721.71633561781,31928.5900634704,150734.46124986,587495.868750106,519527.035487316
173900,31,660,3808,670,2430,4.625,-118.04,33.94,23873.0899463164,22546.3338780516,158742.865898348,581540.148335184,513505.539944868
189600,36,245,1479,251,741,4.2986,-117.92,34.08,42457.3636633854,29974.8026126057,167259.132260543,577531.392695399,509527.875176578
195100,30,299,1549,325,885,4.0039,-118,33.84,15067.8965220243,32591.3750147386,147341.420479434,592325.267962411,524295.181607801
191400,16,357,2094,358,1092,4.4769,-121.27,38.87,92729.7589211504,600094.799829769,778000.116420574,158477.717387164,179126.323203795
198300,11,1629,6840,1689,6083,2.4132,-117.84,33.64,10622.5925979574,59084.6661786505,120641.955023923,618819.596314301,550795.589251681
183600,15,997,6093,1051,2415,4.2075,-121.54,38.5,46865.557520625,576011.935513628,755003.915209293,112221.407361273,133139.957516941
182200,20,860,3375,867,4610,2.6894,-121.84,37.35,24856.9841170872,489730.468593607,668391.633277635,70277.0481021446,4958.04671201665
195700,36,467,2350,499,1105,3.3021,-122.08,37.69,9855.34002140519,531970.189021993,710862.198522207,32273.9641839779,42731.2642943873
189700,19,1882,9371,1980,4259,3.6875,-121.67,36.66,13380.7737901396,424947.63052786,601762.720577758,141022.631066393,77677.448994137
182300,52,382,1656,420,718,2.6768,-122.26,37.83,5427.30174564534,554121.830231293,732976.78393276,16288.4761173126,63791.6049102007
181000,37,221,1165,210,627,4.6923,-118.01,33.95,26157.5107879038,24357.2862945465,158288.243341852,582552.400050767,514517.338876878
176000,35,351,1583,324,1481,3.7,-118.44,34.25,26574.1884216742,28459.2756471537,207776.796758,531319.465517385,463290.17154598
198200,52,412,2260,416,994,4.1164,-122.16,37.73,5476.61440283821,539976.716775764,718815.122948582,24347.9571931159,49785.8727396059
183800,21,368,2535,383,1012,5.6177,-120.47,34.71,15038.2195456095,216997.986469053,377909.700207906,383396.78040427,318746.479965694
190400,26,1333,5556,1398,4545,3.0902,-117.91,33.77,16638.5190940884,43966.8096486208,136356.369528708,603658.503272595,535626.873683685
197600,31,301,1487,280,854,5.2312,-122.11,37.64,4491.6225243577,529602.551240145,708361.2552707,31950.4711865639,38897.9769542829
175400,13,723,4864,729,2780,5.6168,-117.63,34.02,53167.2710942371,56661.5617716735,151423.320445768,600892.711188727,532966.989743141
190500,26,339,1664,344,1024,3.5192,-117.79,34.1,49837.7545451532,42121.310597031,164620.292648241,584219.549151196,516266.469276111
181900,18,795,3405,831,3001,3.0083,-118.39,34.23,25949.425236102,23917.4245772143,203327.454751238,536028.125687225,467995.832847711
191500,36,183,998,178,531,4.0208,-122.15,37.71,6808.31059433061,537735.343803514,716554.976159528,25737.0298022987,47411.6037055912
191100,27,388,2183,364,1458,4.4567,-119.19,34.17,4267.92237116982,88100.0126485192,248158.53708253,495576.216158883,428192.169210242
182500,35,288,1488,293,1112,4.4688,-118.43,34.24,25728.7671645167,27016.5997290913,206338.434115587,532761.469769052,464732.252861257
186400,44,218,603,207,588,2.0536,-118.15,34.03,29442.101182941,8979.06688184267,172593.850378563,567323.132293802,499289.091579652
195100,6,2553,16431,2640,8222,5.2861,-117.58,33.85,39649.8536436893,65216.1337462712,131998.496559921,617669.234796676,549687.038016964
181500,30,215,1291,230,835,5.5,-118.26,33.79,3516.1178607215,29198.0441473828,157194.187681181,581089.487254982,513146.461510079
191900,36,231,1285,228,679,3.8705,-117.92,34.08,42457.3636633854,29974.8026126057,167259.132260543,577531.392695399,509527.875176578
187300,24,1534,7879,1655,3898,3.0897,-117.03,32.75,15056.8875094379,183465.993012453,12839.8116824616,743051.858249026,675042.924743178
178500,32,432,1869,441,1516,3.6845,-118.39,34.21,23941.3741614273,22115.9272682619,201497.223527983,537695.229121404,469665.048045565
174000,31,340,1535,369,1291,2.9375,-118.27,33.79,3530.74661292187,29260.1357371979,157800.192498226,580506.548587128,512568.24936293
180700,16,222,1306,196,713,6.2683,-117.06,32.99,19772.3697459129,161216.273033113,31925.161670871,720897.230663541,652863.34191276
192800,31,435,2561,414,1204,4.4637,-117.62,34.11,60543.353339155,57797.0421047247,160779.349850324,594466.789070105,526600.725838344
193500,19,402,2176,414,1002,4.9743,-117.9,33.9,25867.9181605303,35928.8414768681,148510.627387547,593476.406240919,525443.567056943
189100,5,1827,8576,1952,5006,4.3598,-117.16,32.89,9130.2029569665,163720.265634061,19377.5390260532,723315.827856175,655305.274478093
187500,40,205,561,284,662,0.9234,-118.27,34.02,21259.6636880758,4327.62011749376,177866.766586373,560883.897556744,492866.432720881
193200,15,390,2241,381,997,3.4833,-117.13,33.15,18443.1383161638,143885.410169818,48375.0310404843,703218.454364472,635183.905857163
178400,14,1204,6160,1222,2472,4.1444,-121.86,37.29,28003.1852640226,486051.01795621,664536.668667847,73714.4125942548,5840.07527101688
198100,26,250,1767,265,1040,5.4787,-118.75,34.26,27256.991145364,52002.1550602597,226262.25088398,512049.927433668,444123.107046554
181300,27,131,849,137,373,5.0362,-121.23,37.98,27214.6044761104,512650.227663694,691790.519671179,107896.605896348,92426.9447688944
178600,24,722,3566,765,1697,3.6375,-117.16,32.78,10479.7706666597,173574.328573944,7146.55383083448,732745.692347581,664759.978128506
174200,16,507,3787,515,1606,5.5676,-121.88,37.99,9451.46867178636,546395.867833048,725769.692484467,54018.4991576187,72788.3374293329
175000,24,538,2092,585,1757,1.7109,-118.3,34.04,19168.0666003711,5364.14013965565,181288.34310261,557395.171353904,489379.687479299
196200,31,322,1949,344,986,4.6349,-121.97,37.54,11211.6551254482,513080.601182031,691886.23886939,48227.5453467998,23735.2835653299
182600,33,1767,6861,1820,3717,1.7311,-121.74,38.55,52214.6629336718,590046.057875954,769223.940240658,105350.683380236,135713.45967367
187800,14,397,2096,420,926,4.0647,-122.65,38.46,35697.7416648974,629357.088561112,808546.993237513,78645.5369386418,141585.578585126
184200,27,511,2512,506,1861,4.2386,-117.94,33.76,13656.5667323488,42911.2104900716,136859.70773255,602674.993435025,534647.631129023
186600,45,177,1032,235,363,3.6389,-117.12,33.07,18825.4114524154,150893.584944639,39578.7153216303,710514.678774673,642480.010371483
191100,33,750,3099,839,2025,3.183,-118.12,33.97,24692.2086219775,14614.3508774345,165483.746873558,574154.728546436,506123.011090929
192500,24,418,1880,405,967,4.4545,-117.98,33.76,10201.6389180807,40596.6429080138,138864.563107253,600257.766156396,532236.323319583
193800,35,408,2400,398,1218,4.1312,-118.02,33.93,23776.2791761472,24698.5768098468,156839.237081775,583596.992914987,515562.12316388
193300,28,571,3801,622,1654,4.375,-122.28,37.99,3567.10179162443,568629.836584558,747687.645799885,27446.9203198474,80355.9117899554
184400,27,228,515,201,397,2.4135,-118.4,34.02,9792.45179662464,14843.1961959809,185117.381515863,553136.387825402,485156.626319362
195300,27,348,1417,373,814,2.3603,-117.13,32.58,4476.32498143381,193666.712094368,15371.2289266897,751837.980250365,683904.572472665
187500,20,69,78,72,120,1.0938,-121.9,37.37,19278.0221606274,494963.074193595,673552.389160738,64886.3799057425,3887.60398618215
176300,16,476,2434,455,1017,4.2188,-117.87,33.91,28538.5327577489,37912.0190514915,148236.060601466,594517.151591893,526487.952902356
177500,25,832,2945,914,2313,2.5686,-118.04,33.97,26859.9010192811,20882.4841580291,161605.479651949,579049.929308832,511014.814649137
177700,26,585,2141,597,2038,2.2981,-118.01,33.76,7759.29121834542,39000.1169799041,140414.101811106,598452.691122229,530436.825366412
186500,17,1449,7475,1556,2092,3.6437,-122.06,37.85,19371.6634130247,544253.991301861,723390.24109916,33695.049788825,59073.1467389739
186800,47,1106,5077,1271,3348,3.0377,-118.21,34.1,28791.5304321056,6150.87181160642,182128.186723144,557833.835341499,489799.17273258
178100,14,126,676,118,384,6.2096,-117.28,33.18,9598.14853875259,131793.050097992,52802.7847008699,691507.319289468,623474.644443876
184100,14,338,1413,372,744,3.7988,-117.77,33.69,16935.9418426066,59454.9120530224,122252.010130094,618888.672350224,550853.956266483
192000,22,1318,4769,1366,5534,2.4167,-119.18,34.15,5372.32600622147,86893.6576756657,246024.716131764,497924.98882865,430551.175534713
186800,24,1623,7637,1705,4647,3.5385,-119.29,34.3,5159.77116534609,100118.639729027,264548.810137653,478464.803404364,411067.54085678
182300,36,201,1096,204,569,4.475,-118.14,33.91,17830.5758535798,18480.6816253351,160961.381500172,577975.700875865,509955.119707684
185700,8,695,2609,786,1803,2.7714,-118.45,34.22,23116.7536189931,26618.9182437564,205596.617356701,533224.677665036,465201.706101496
186700,29,163,889,166,597,4.9609,-118.11,33.91,18352.8923566289,20051.8508774785,159402.700850202,579786.596395308,511761.094567512
195800,42,298,1436,298,1005,3.4297,-118.1,34.01,29395.8390783329,14048.7366201261,168268.457797006,572047.518942576,504012.53086945403
192300,18,703,2609,721,2221,2.3224,-118.11,34.06,34410.9442684305,12345.6189588515,173504.27918618,567293.60966654,499258.966323146
183500,52,411,1704,418,1336,2.8167,-121.88,37.35,22057.0649081923,492130.745908889,670714.77044338,67703.6509867778,1983.2292697213
190000,32,489,1777,536,1684,2.3636,-118.28,34.07,21647.4516508401,3885.13121666579,182936.991599053,556076.880894627,488051.787177916
192900,24,404,1395,396,1478,2.5301,-117.93,33.64,3052.16022653873,54225.0943270701,125232.001553421,613413.343745177,545406.851597385
187500,26,359,1626,375,1580,2.1471,-119.86,34.38,3606.36430769505,153021.224281766,311111.288174867,442471.911931931,376229.922675349
194500,12,960,4609,1005,2293,3.4543,-122.28,38.32,21070.9135567698,596861.719725658,776203.064584957,62144.1707793783,114627.721096285
178600,17,552,3039,555,1297,3.9531,-117.05,32.95,19913.1541167786,165139.502401764,28040.5797499691,724871.700576222,656839.47239373706
193300,25,1496,9594,1489,5237,5.9684,-118.24,33.85,10411.2087857606,22490.0717974287,161136.118303377,577108.278333421,509132.122550403
190400,26,278,1750,284,962,4.5673,-118.76,34.26,27016.5969291134,52828.094063681,226867.172769134,511469.447489875,443548.464546601
190900,25,862,4524,860,2426,4.7083,-122.07,37.64,7899.04003804842,527239.768310444,706062.878084354,35101.8013941162,37287.8391457591
174100,7,159,2611,395,482,5.0622,-120.19,39.35,184747.387229003,614061.037596301,786229.734451324,262065.696258856,268756.744158502
192000,41,191,734,190,565,2.2813,-118.13,34.02,30091.2964269911,11071.6456500189,170669.891275478,569378.327236602,501343.87550922
182100,10,287,1813,311,827,3.6087,-121.07,39.05,117415.327803134,610292.844999336,787253.839695998,184926.899802885,203759.88816031
179500,36,283,1632,295,797,4.2292,-118.02,33.95,25748.0328013286,23545.9415824475,158753.121419574,581937.23444316,513902.118262583
180900,14,779,4687,793,2436,4.5391,-117.24,33.37,22695.0639868449,119889.316180984,73121.725790929,678182.371449075,610157.609147296
174100,35,257,1458,262,723,4.2098,-117.13,32.79,12416.581768465,174302.227177614,8754.5640219600209,733664.529229942,665668.70015502
183800,22,877,3936,860,3508,4.2312,-121.83,37.36,24981.2946789138,489952.993877801,668653.729406038,70196.4129411747,6202.81079881686
190600,34,501,2912,520,1625,4.4667,-117.95,33.79,14229.2914550688,39806.6428524608,140178.951929089,599551.43430373,531521.602268634
176100,4,454,3273,495,1497,5.3345,-122.14,38.16,10319.1630002372,575329.340920229,754659.41206679,49945.6404813164,94218.7405485417
178900,16,568,2938,589,1718,5.5073,-121.86,37.41,20074.563921242,495848.201251648,674595.405079511,64588.2279089611,8785.21530290162
187800,16,2023,13290,2062,6931,5.228,-117.72,33.97,43219.2541775924,49127.7120272456,148817.127632541,599096.512628468,531113.964257497
183900,32,652,2945,651,2044,3.1979,-117.98,34.02,34333.6502388487,24560.1729041721,163755.168253315,578645.548452363,510617.716608247
215500,11,3441,20944,3753,8738,4.3762,-117.31,33.19,10036.119486955,129097.038685264,54535.4206386621,688839.385171686,620808.082430639
212500,42,49,343,50,116,5.5376,-121.22,38.04,26796.1030678264,517826.07948162,696890.070834234,110310.896494789,98204.9446067506
230400,5,171,665,171,384,4.5833,-117.84,33.66,11306.4213127663,57373.6819687144,122538.249708138,617135.93418472,549109.07363338
212400,29,488,2755,508,2046,5.2034,-118.28,33.81,5895.53196253091,27142.8985725498,160085.163928761,578198.10959779,510255.335670598
226200,32,446,2562,491,1222,4.0985,-117.98,33.94,25940.1552641755,27325.080848991,155948.900938621,585228.548017737,517193.890619269
200000,29,231,736,232,584,3.6167,-118.35,33.92,7924.67911898949,17671.7475613577,173592.239553055,564639.577812171,496679.780087266
213300,15,659,5218,711,1949,4.7083,-121.09,38.68,79096.4075550644,574152.537012948,751928.902074261,154518.372662221,165229.229955386
214800,48,294,1308,286,835,4.2891,-118.23,34.13,28354.7441120291,8738.39248646538,185930.579590846,554119.211669877,486084.234634795
204600,24,1240,4510,1296,3985,2.6884,-118.1,34.08,36573.6571974365,13590.3836009197,174954.374966416,566263.151195219,498230.118080735
217800,24,796,2999,786,2937,2.9405,-118.14,34.08,33940.0009127983,10037.1579571626,176833.436111523,563791.667429268,495756.792970563
229200,26,432,2577,434,1086,4.6125,-117.84,33.78,20628.3676589646,47999.0321898848,134127.492233673,607106.756961233,539071.644137941
203300,41,363,1396,360,1069,2.4375,-118.26,34.08,23727.7845882224,3433.74710508388,182807.53866507,556450.972544369,488421.688487725
201000,26,628,2968,674,1655,4.6094,-118.01,33.9,20819.5193160006,27401.9610926782,153504.428771658,586704.798434691,518670.697505928
222200,26,879,2500,962,2374,3.5586,-122.01,37.39,11174.9294917082,503243.192453837,681656.230293783,56578.7019719021,11984.2815053985
209600,13,270,1839,275,752,4.2031,-121.08,39.02,113984.830132112,607649.643921862,784706.649328407,181830.678388795,200335.923156202
205300,17,436,1768,474,1079,1.7823,-117.88,33.76,16974.0663777969,46716.1553523723,133989.895435863,606322.958335508,538289.883429027
230400,39,206,1166,222,640,3.5313,-118.36,33.9,5546.45702697055,20039.6823840179,172489.527077943,565773.824487427,497827.386415548
201100,5,270,1387,236,855,5.411,-117.66,34,49618.8202877066,54102.7382100229,150132.551316619,600542.676665935,532594.184794539
229900,46,295,1393,301,714,2.8125,-118.34,34.18,23689.1578002053,16746.7572453857,196143.081180322,543238.941282001,475206.94466419
206800,32,751,3214,718,2316,3.7066,-118.08,34.09,38480.0347772396,15650.3278424596,175004.596841199,566682.628857851,498652.24973833
228700,52,345,2508,360,832,7.1035,-121.48,38.55,53361.0213857097,578029.917862183,756873.780541497,119845.97436108,139820.440763869
218800,22,235,922,240,1524,1.6815,-117.07,32.78,14767.4201768245,178544.022142511,11118.8720313337,738095.798335457,670088.91617395
225000,52,994,3457,1021,2286,2.565,-122.42,37.79,2419.61488734149,560374.058899671,738893.343665923,2040.10397215595,68642.3427083763
212200,32,470,1978,536,826,2.5114,-118.01,34.11,42341.3528286678,22459.4845080072,173906.796816204,569425.600367958,501409.302802479
221600,19,452,3170,444,1344,6.1183,-121.26,38.66,71044.6658560167,579106.82955044,757356.381537204,142045.113903097,157377.965636615
200000,46,336,1846,383,867,3.4234,-117.85,33.79,21167.9678738647,46580.8480743029,135544.828894711,605661.732539702,537626.61812144
212200,15,213,1613,203,673,5.9378,-120.43,37.35,124285.666087401,416426.373276368,594977.090366445,182588.137273725,129343.8620628
214700,25,284,1815,281,960,5.4243,-118.74,34.25,26470.4292773478,50689.6493402477,224820.136298792,513492.507212422,445565.565342518
221500,24,839,3148,908,2850,1.9549,-118.42,34.2,21802.245027667,23094.7411795493,202179.606786553,536713.552578506,468689.027882811
209700,21,555,2837,515,2031,4.9271,-117.87,33.99,35564.1811400537,35127.6854598665,156242.209777484,587981.099683874,519965.684110548
210400,36,423,2058,423,1132,3.8833,-118.48,34.19,19345.5151811372,26606.1683870413,204556.685401227,533946.330628741,465936.873437246
